13,56677077077670776770767707677670776707760776077670767607767707607665544544344565667707007001001070071007001001001001001021223232433432433432432332433243324332433243324323343322100700700700700700707002122332434434434434434434434544344344
13,55667767707607707707607707707707707707077077077007707077070776544544344344565667660070070010010010122332433443343433433433433433433434324433433433434323433433433433100100700102234344344344344
13,56677607076077070770770707707707707707654454344343445466566766760070010012243233434343343343343343433433433433433433434323433211007070070012132334334434344344544344
13,5445445443445667670707607707760707077077077070770770770707607070770707700760077077077077077544544544544544545566767707001001001001001001001001011022332433434334343343434334334343434334334343343343343343343324433101700100100100223233443
13,54454454454454454454454454456576577677077670776070770760707660076070770770077607077007660707707707765544544544544544544544544544565667677001001001001001001001001010010010012122323343234334334334334343343343343343343343343433432434334332110010010010010010010010010010010223344
14,5445445445445445544554545455455654656566545455456556676766767676676776677670767767767077076077007707007007007100100100100110110211211221212211212211221221221223223232332233432334343434434344344
14,54455454465454565455445445466556656656676676767667677676767760770707600700700100100110010101101001101101210112112121211211221221212122122322323232323323324332343343344334343443434344344
14,5454454454545454545545545546565565565455655665656656657667667667667667676776776760767677076770770076007001001001001001101100110210112101211211211212112212112212212212232232322323223233243223433433434344344344
14,54454454454554554556556654465456556565665667667676677676776770770707077070070070010010010100110011010101101101101121121212112122122122322322332334334434343443344344344344344
14,5445446544554465445655455655655665565665665667676676676767676677660776076770707076070070707001010010010011010110112112212112122122122132232232232332323323343343344334334434434344344
15,65656656676676676676766776776776707707700700101101121121121221212212121121210070070070700112233434434434434434343443443443344
15,5454554545457665667667667667766767766770700770011001010210101101211011210211221121121221211212212112122170070070700700100224334434434434434434434434434
15,65656556656656656656656766077676077607070770700700700100101010121121211211212112210070070070070070070012233443443434434434434434434434434434434433122334344
15,65656566566766766767676767767707707007001001001101102101212211022121212101101700700700700223434434434434434344344344344344344343344
15,544556565665667676676766767767667766776707600700100101001101121021121021212122121221221100700707007007002234344344334434434454454434344
16,5445445445454545445455455655656566566766767667667767676776770770770070010010100101001100110110100107707607707767707707001122332343343322101122112122121223232232343232343344334434434434344
16,54454454454454554454545455455443324456656656656656676676766766767676776677677660776077070707070700707007001001001010010011001100110110102110070077607707607001122332343343233433243243343321221221221221221223223223232232323233223323432432433434343434434344344
16,54454454454456545455455665667667667676766766767766776776770770760070070010010110101001011001007077077607007113223323433433433212112121212122322332323234323343344343434344344344344344
16,5454454545454556566566566766766766766767677677676776077677070707070010021001010010101101002110110121101707707707707700122334323434334334322112122122122322322323233223324324334343434344344344
16,5445445544565565665566566766766766767667766076677667677677677676077670770770070700101010101001100110121121107070770767707707012121323233432434323433433221221221221223223223232233233233243343234334343343344334343443344344
17,545655665676676676766766776767767760707707700700110110212112117766776676677676766767766767607676767676776676770700112232322332332243233233232323223233233223223232232210070070070070012232334344344344344344344344344344344343223233434
17,665566766766776677676677677077070021010221121121221022112211211210776076607676766776767766776767667677676677676766766077070010223223323322323322432332322323323223323232323322332432210070010070010223234334434434434433244
17,65655665665667667667766767767077070070070010100110112211210776767667676676766766766766760070101223223232232322322322322322332232100700707070010212234324334434434434434434434434434434434322112244344
17,56656566766767667677607760077007001001001011210211210776766776766760766077667677667766776776002122332332432233232332233232322332322323322322322100700760070010223344344344344344344344344344343322324344
17,556556656566566566766766776677677607700700100112121122121021077667766767767677676776767676776776776677001021232332234323233232323322332233232322332322323232210070107070070070070701021022332334434434434434434434434434434434433244
18,566566766766566566565665544332332323232322322322323223233223233233432434334466556655655656656565665667677010122112212122112112100776077677667676766766766767676766767766770776607077007001102112122122122122122322323344
18,545545454554556556565665665667667766770700223322322122112121021101011010100707700776767667665665667667607676770770770070700110011011212121212212212232233445466567665665656565655454545454434433434332322322122122122322322323322334324324343443344344
18,546656656656656656554543343233232432232322432233232323323323324433432443546565565665665665667676070710123232322122121221211077077677667767766767767667677667767076770700707101101212112122122122122122122122324344
18,56656676676676656656655656554554434334323232322122322322332233432433434344544554546556565656566566565667667670701022322321221221221211221012100210100760776776766566766766776776077077007001001011211221122121223223223221212232233244
18,54665665665665665665665656556554554434324323322322322122322332233234343343443445445454554565455655665565656656656676676677677010223322322322122122121211212110110100700770767667667665667667667676776670767070707070010021010121121122122122122122122121221122323344
19,5565566566556656656566566566566566566766767707001022322322122122176677007007007070070070070070070070070070070077110223343443443443443443443443443434434433443446766770070070070700700700700700700700700700700771122334344344344344344344344344343443443344344766770070070070700700700700700700700700700700771223434434434434434434434434434344344334434466700700700707007007007007007007007007007007722434434434434434434434434434344344334434466007007007070070070070070070070070070070072344344344
19,654667665660767007112232232212212210070070070070070710102234334434434434434434432232232243344
19,5566566566566566566766767607010121223221221007007007007007007007700700112233434344344344344343443443443443322122122122122334344
19,665665665665665667667667760022322322322100700700700700700700700112233443443443443443443443322122122122323244
19,565656556656656656656656676676676676676676760700122322322322322322322107007007007007007007007007702102122332434434434434434434434432212212212212211221212243344
20,5457667766001007007007007007007007070770707760776676656554545455445454454544544544344344354466770070010010010010010010011010011011221212232232232332233433433434432443443443344344344
20,5446566760070070076007007707077077077077676766766766565665665565565545545454545545454454454454434434434434434434456566767700700707007007001001001010101100101011011021210211212212122122322322322323324334334343433434344344344344344344344
20,54454454454454456676707700101001001010077007007077077076770767607766766766565665454544545454544544554454454434434455667667007007007001001001001001010100100100110101121121122122322322323223323243243224334343343434434344344344
20,56677007007007007007007670076077076776766766554545455445445445544544544344354466776070010010010010010100101100101001022112232232322332323433234334323433433443244344344344344344
20,6566770070070070070070077007070770776776766565545544545545545445544545445454454434434434434434455667767007007007007001001001010100101001101010011011021121221223224322332432334334334334344343344344344344344344
21,667707707077070707077007070700700707700700707754454545445445445544545446544544544545454455667677607001001001010100101001100100101010010010100100101001001010010112132233234434344343443443443244343443344343443344334433443343344
21,56676707077077070077077007070770707070700700770070700707077554454545544544545454545544544554544654454454545454454544544544545445566776700100110100101010010010010100101010010101010100100100101001100101100100100110100110010021212234343434434434344344344334434434334434433434434334343433434324343343344
21,6566766070700700700700700700700707007070070707754455454554455454454545454544545454454454454544544556676076001010010010011001001010011010100110100101101010101021001002112233434343434434433443434434434344344344344344344344344
21,56677670760770770707077077070707077007707070775545454454554545445454454544544544546657667070010010010010010010010010110101001010101001010101021223223343344324343434334434343344334344343433433443234322344343344
21,5667667077070707070707007007070070070077007070707700765545544545545445545454545545445454455445445445544544556676770010010100101010100102100101010011010101010100110110101011001010112212332334434343443433443443434344344344343443443443434434344334344
22,556676776700700700707007007070070077007070077077655455455454654545544545545445566767760070010010070070070076077077665565545454654454545454544554454454454454454656766700770010010010010010100100100110010101101011021122323322433443433443433210110110112212232243343434334433443434344334434434344344343443344
22,66707700770070700707077007700770077007007007700707007070070770076554544654545446545445445454544545445445667076007070070700707077007707707077077655454554545454545454544544544544544544545445445445454454454544545445544554454545656767707001010101010101001001010100100100100100101001001001010100110010010101010101010101121221232233433433433434334344324332110101010101010101001101010110101122334343443433434434433443434344344343443434343443434433443434434344344334434
22,5667767007077070070707700707007700700707070707007755445445454544544554454454455656676776007007070070707077076654545445544544545445454454454454454454454455667070010010010010010100100100101010010010011001101010121122332343343344343243443433210010101010010100110010121322324334433443344343434344344343443434434343434434344334344344
22,6677077007607007070707700707007007077077654544554544545446544545445665676770070070070070070700700700770776554455445445445445445454454454454454454454466707001001001001001010010010010010010100100100100110112232323343324343344334344344321101010100110100110223323443433443343443434433443443434334434334343324344
22,56607670070707077007007070700700700707700707007007007007007765545455454545454544545454545445445667760707007007070700707077007077665454544554454544545445445445445454454454454454454456677001001001001010010010010100101001001010100101001001010101101232323234334334334433434343321010100110010101011010101101212233234434344334344344344343443443443344344344344334434344334343443344
23,54566545565565545565545565545655454344324343433433432433432433233432446566776776070776707707707076070776656545565456556556545566545565545655655456556554655667677001211210112112210112110112112112110121210121101007707600770707707077070767707607077677070112233224334324343432434323434343433434332212102101211210112112112213223344
23,5545454554545545455455446545455454554554554545343432433432433434334334334343244334334465667077077070076707707077077077665545546545545545545546545465545546566767070010110210110110102101021101102110110210110107707707707660707707607607677076077010021223323343343324334324343233432433433221011010210110101101101010110110110110110011212323344
23,660760767607677676760776776676760776654655455465545565455455654556546545565456556566767600121211210211022110112101101107707707707760776776077677677001012233432332343233433433433211010110110110101021001001001122433445445445454545545544554554554544343223433233233234332233243223344
23,5667707677607760776076556545565455654565566770701121012110211210112110101177076776077076770767700223343323433432334323211011011210112233446554554554554554543324332343243243233432334344
23,667607677607677677607767077665545545545545545545545545545545546656676770010211021010110110101011021011011011011077076770767707767077077001223433434332343343243321101101101102213223344655455455455455456545455433233243243233233234323244
24,5657676776707607707707700770707707607077077654454544545454454454545445445445445456676607001001001100100101010010010101001001001007007007007007007007007001010223224324434434434434434434334345454434343344334343343343433434334334324324344
24,5656676776076070760707707077070770770770700707700700760070070070707665454554554545545446545454545545545445455454546544546544545455445455454665676770010101010101002101100101011011001010101001100110011001101011001010110110100700700700700700700701021223223443443443443443443443443433443443434434434432443344344343433443433434334334433434323433433244
24,656676770770707707707707707707607766554454545445445545454545455454556676600121001011010010100210010010101001010010010700700700700700700700700707100221323343443443443443443443443443443343343433433433433434324334334334344
24,66567677670767707707670700760770770775545454554544545544554454545446656766770011001101010110101100101001011010010070070070070070070070021223224344344344344344344344334434434334434433433434334334324323433243323344
24,66767677077077070770770076707700760707707077077076545545544554545455455454545455455446545454455454454455667707700101001010100110110110101101010110021010101011001101101011011010070070070070070070070077007007001022122323344344344344344344344344344344344334343344334343244343432443343343343343432443323344
25,5566566566566566766766767667070700110110011210110021101211011210110117667667667677007002122322322322122122343244556554655655655455654554654554554554433221221221221224334334
25,56656656656656676676676700112211211211210110212110110121100211001211021101101101101101101076677600112123223223212232233445545455455455455465545545545546554655455465545465545532312322122122122323344
25,546545655655655655655656556565465456554544332322322122122122122122323434545665665665665667667667676676770010101102101121210211022101122112112121121210112110221017667665667667667667667760012232322322322122312232232232234343
25,5566566566565665665667667667767700110110121101121101210211211021102102110107665667667660770011223223223221221223324434545546554554655455654654656545565565455654432212212212212212232334
25,66766766767700211211011210112100210121010210102110110110211011021101211002117766766766766766766760760700112232232232322322322322343434455465455455456545465545654554565455455455465455432232212232233244
26,544544565445565456556556566566767767766544544344343443233223122121212110112101223344545545655656566566766767760760707600700700100112233221211221221221223223322343243344344
26,5445465545565565565665656656676766767767075544544544544344334323232232212212112110221232234465565656556676767766770077007001001001001001002212212212212212232232323324344344
26,5445445546654565655656656676767654453443443432332211221121001011223344554465565565665665667667676607707700700700100112211012212212122322322322324334434
26,54545545565546656565667667676676554454344332322102122112112233244556655665665667667677677070010070010010022343443221212122122332334344
26,5545455655665656656676676766770767077007007007007001101001001223243344544321211221121212212212232232334434454454455445455455665566565667676776544334332322122122112121122334
27,5667700700700700700775665665676676677677677607707007001121011221221212212123324343212232334434434434344344344344344344344
27,5567670700700700700700700700700766565667676677077007001002121021122122122122322334433234434434434344344343443443443344
27,66767707007007007007007007007007007007007665654665667660766776770070707001001101211212212212232344334434434434433443443443434434434434434434434434434344
27,6566770700700700700707007007665667767767707070070011011212121221223434545334434434434434434434434434434434344
27,5566776007007007700700776566767766767760770700700100100210021011211212211221223343232434344344344344344344344344344344344344344344
28,5445544554455465455654655665656567677070112212122112101011010110010077677667676766766766566766760011212232232323223223323233443244344
28,545454545454554565465565655660760700212112112101101011010010017007767676767667667667700122322322323322332334334344
28,5454454544554455456654665667677002211211010101010010076077676676656670012121221223223223223323343344
28,544545454554556556556566567660700121211221121101210100100776776676677667707001212232232232322322334344
28,54454454454554454554654556556656676670700112211002101010010010700770776776766760700221223223233224334334343434344
29,5445445544554545565566566554434434546567766007700700700700700700700700102212232244324432210121221212232232233244343434344
29,54554465565565656656676656566553443443443443443544566707700700700707007007007007007007001122322433443322122121210212122122323232334334344344
29,54544556565665667665665655443443445566776007007007007700112323243343443443210100210211221223223233243344344344
29,5455454554665566565665667667676677654434434455667707007007007007007007007010221232343344344322102211212232233223343243344344
29,544544554565546655656656656676553443445445667700700700100700700700223224343221212212232232322323323343433434344
30,54545445465445565565656676607677600700101001011001102112217766766766770011211223223223223223223324343244
30,54454455455454565565656566766776700707001001001101121121223321077077667767667667667667667667002121223223223223232322323323234334344344
30,5445544554554655656676776707670010010101011010112110221776676677677600212212232232233233223343243434343344
30,544544544554554556656656676676677001100110110110110011011021017767667676676676677600112232232232232322332232323233434344344
30,54544554545454655655656656656656676676767677077070010010100210112112211221223221700770776676766767667667767600701223223223232323232332433434324344344
31,65534454454454544554455454554565665667676676770707700700113224334323321101010011001001001007766766766770021122322311007007007070070070070700221232234343443443443443443443443443443244
31,54545445445445544545445545465465656566767670700122332211211011011010010010010076676656676007701022100700700707007007007070700700700212123324334433443443244344344343443433
31,5566566554454454454454454546544565566760767707660070021322332210110100100100100776656607700221221221107007007007007007007007007002122323344344344344344344344344344343122343244
31,56654454454454544544544545445455455465566760767002233221011010011001010010010010017767667667600212232232211001007007010022433443445443322344
31,565665445445445454454545455454665566776670776002210100100100100101007667677002232211007007007007001223344344344344344332234334
32,566766766566566566556545544544545445445443312121223223232334343434344344544544545454545455466566766076700121076677007007001001001001001100110110212112121221221223223223234344
32,6656655454454432211223232334344544554454454554655667707077670070070010010011010221212212212232212232234344
32,55667667667665665656565654554454544344321010021122332344332443443443454454554654665667676607677007707700700700700700700100100100112112211212212232232233233
32,566766765665656556546554545454454454432211212122322322332243343443445445454544655656546656676677660700700100100110210121122112122323344
32,5566567667665665545544544544344321221221322323243244343445445446544545545656556677667700710070010070010010101011012212232344
33,54466707600110070070070070070070070076654455455665665667667667676770070010010122443434454454433232322121100110010021001001223233443443443443443443443344344344344344344344
33,566707007007070070070077566566566766766767707700700700700701012232434434434332322321221221212101100700700700700211223232434434434434434434434434434344344
33,54667767700707007007007007755445456556656566766766760767677070700760070070011223344344344344334332322121011001007007100122434344344343443443443443434434434433443443443434434434434
33,5466767007070070070070700700700700700775545655656656656676766707607001001002233445445433221221121021101010010010010223223243443443443443443443443434434434434434434343
33,55660760070700700700700700707665566566566766767767707001007001022334344544323221212121221011210070070070070021223224434344344344344344344344344343344
34,54456676770071012233224343
34,667077002123223344
34,665667667070012232243344
34,5456676770070122322332434
34,66700700700700700700700102232232434434434344344
35,5456770077070776677676655655454454544544544344344343446676770070070070010100100100110212212232232233224323344344
35,546566766766766566554544544544544344566566770700100100100110010101212121221223223223344
35,5654667700707077077667675665544544544544566770070010010010100102211223232323322433243343343344
35,65565667001077667665665655654655445445445443443445657607600770070070010010010010010010101021122121212232232322323344
35,56676766767676766767667665445445445445445443443445667607707001001001001001010102122122323223322322323223223232344
36,57667677007007007007007007007007655455454554455454554554545657667760010110110101101011007070770776707766776001223324323343323433221101102112234334434434344344344344344344344
36,6677007007007007007075546545545545545545566770011210101010770707707707707001223234343343433221011011010110121123322344344344344344344344
36,5566770070070070070070070070070070075545545445455455454554554545465546566776700110121011007007007707077077677070011223223343234334343243434433110110011010021010010110112122334344344344344344344344344344344344344
36,566767007007007007007007007007655455455455445545545545545455667007101100210110110110110017077077076770022334323343211011212323243344344344344344344344344344
36,667007007007007007655455454655455455455465566760700101121101101101100770770770700121223343343343221100110210122334344344344344344
37,6566776076007007007007007007007007070070070070700112243234344344344344344344344344344344344344344
37,6566767070070010070070070070077007007007070070011223344344344344344344344344344344
37,667700700700700700700700700700700700700707001223344334434434434344344344344344344344
37,56670770770700707007007007007007007007007007007101224323344344344344344344344344344344344344344344
37,5667700710070070077007001122433443443443443434
38,54454554545566566566766766076077655465566766776707077007007010021224343443443443443223221121010100100110070010212232343434434434433221210210010100100100700102232344344
38,54545565665656677667675656656676676076770707600700700707007001121332234344344343443433232211007002122323243443443223323221211221010100100122323344
38,554655667676776677676076654556566566566766766776600767707700700700700212243243445443443434323322322121100100110010011223243344544343434323433223232322110100100700700700707001223343434434434434344
38,544544544545455665665667667667767677607707070765545445544655665656676766770770707007007007700700700100223344344344344344334323221221101101001001001001010010012233443443443433432332322110010010010010010012233244
38,545445445445445545455654656656676676767766776767656565656676767667767767760770070070010070101223243443445445443443322332323221212102110010010010100112233233445445445445443323221101100101001001001001123323344
39,5445445445545566566766766776770070700700700100100700101223234344345443343323221121100101001007007002232343344344
39,544545454454545566565656656676676677670707077007007007001122323443443434432332212212122101010110010010100223344344
39,544545454455455665656566566766767767607667707670070700100100112232334454454454454434432332232323221221122110210101010110010012232344344
39,6676075656566566566766766776707070700710070070101223233244343323212212211001001001022323344344344344
39,54454545454554566565667667667677676707670770077001007001001001001223323434454454454433432332232212110101001010010070121323344344
40,667002244
40,5445545454554544565565665667667667667667677677077007001001101001101021101221212232232323323433243432443344344
40,545455445445466556656676677677667077677070070070017101001010021101122121122122122322323323243343344
40,544545445454455465655665566767676767760770707700110010110121011221122132213223232233233432434343344344
40,544545454545655665665665667667667676776770700100100101010100101101210112212122122322323223323243343344344344
41,544544544544545655667676676776770770010110121101121021121323210010070070070070012232343344344344344344
41,54454454454454544565455665565665667676676767077007001001001010211211211210221007001001122334344344344
41,55466566566766766767676767700101011021122110211221012110070070070070070070070021223432443443443443443443443443443443443443344
41,54544545455466565656676676766767707707001010100110210121122112212121212210070070070070070070022334344344344344344344344344344
41,554566566566566766767677607077001010021001102102112212122100700121323344344344344
42,5445446545455656677667667670010010010017767667667667667667700112232232232232232232121101010110101210212232323243344344544655665665544544544321212232233243344344344
42,54654566565665656554454454544544322112233433434454454545445545655654660760077007001001001001001766766766766766766766767700112232322322323232232212100100110011011223343343344344
42,54544554556656566566766766770700700700100170766766767660701021223221010010012232332234334334344556656654454431212112232232322433243434434344
42,544545445465454556565656676676676007001007001077667667667667667667667667676677002213223223223232232232232232231010010012322323234323433433446656676654454431210211212232323223343244344
42,5445545546566566766776545667607760010100700766766766766070110221322322322101010110102212322332433434455665656656544534433122122322334334344344
43,656656676676676677001122322322322110070070070101223343344344344344
43,544544544544544556676676676676676676677070011223132232232322322110010010010010070010223344344
43,54667667667667667667667667667667760701101223223232232232232322322322100100100223224454434
43,546676676676676676676676677607002122322323232232232232210010070070070012232243344344344344
43,54454454466776676676676676677001022322323223223223221001001001001223244
44,656566566566566554433232323232232323232322334455655665565566566546676767001221221221121211221017767667667676766767676776670770011012212212212212212213223344
44,66566566534432322323323223324343344545546655655656656607002212211211211007677676767677677007001210212122122122322322344
44,5665665656554453443323323233232232332233233243243434455654655665566565665667676770021223221212121211210107076767767767676767676760766770076700700100210112212212122122324344
44,6676656656656654544343323433434454545455656676767660700223233221211011077076077677077007007002112122121221221223344
44,55456654655665665667767001221221221221011007070776076076770776070760700110122112122322432345565766565543343234332433434344
45,565665665445445667700100776566007112121221100100707766556565466707001221122121221223232323323343443244544322132234434
45,546566554434456676770070076670760012212210070070766556565665566776670011221122121223232432434433443443322332343
45,5466554454454455445446566077001010010010010077656656676677002212212212211007007007700760776767767665665566007700112121221223223323223234323343343344344344323343
45,6654544544566767001007766765766766770022322110070776767665566707710221223223322334334344534432233244
45,65566554434454456677670011001007007665665665667700112212212210107007007766756656676770710122122322332332344324434432322323344
46,566770700100700707070707077676655665445455445445445443443445456677007001002100100110101122122132232232433433443344344344344344
46,5656776770070070070707077676565545454545445454454434455667667670070010011001001010101011212122323323344343434344344344
46,50
46,5445667700100700707707007766766565455454544545443446566766007007001001010101010101021102213223323233233433443434434344344
46,5445660076700101007007077077665456545454554454544344566767700100100101010021011012101122323323433243343343344344344
47,5665667760707600700707070707700707076654544544544545445445445445445566767607001001001001001001010010100100100101010021212323343343432443434334434343434343434343344
